ID, pX, pY, pZ, vX, vY, vZ, aX, aY, aZ, m, fX, fY, fZ
574, 8.44812, 6.59499, 8.5623, 0.426618, 0.428272, 0.343405, 853.235, 856.545, 686.809, 1, -853.235, -866.355, -686.809
575, 3.31427, 3.54305, 3.86176, -3.25969, -3.80531, -11.7604, -6519.39, -7610.62, -23520.7, 1, 6519.39, 7600.81, 23520.7
576, 8.81529, 9.7842, 6.54289, 8.32544, -0.447609, 7.13207, 16650.9, -895.219, 14264.1, 1, -16650.9, 885.409, -14264.1
577, 8.9684, 2.17003, 7.20049, -0.125756, -0.00217869, -0.0469159, -251.512, -4.35737, -93.8317, 1, 251.512, -5.45263, 93.8317
578, 4.81937, 9.34763, 7.93081, 0.972635, 0.143942, 0.416073, 1945.27, 287.884, 832.147, 1, -1945.27, -297.694, -832.147
579, 3.56039, 3.78081, 5.31874, -0.192571, -0.205334, 0.0397215, -385.142, -410.668, 79.4431, 1, 385.142, 400.858, -79.4431
580, 0.0356571, 0.815734, 9.20734, -0.0154582, 0.0393599, 0.119174, -30.9163, 78.7198, 238.349, 1, 30.9163, -88.5298, -238.349
581, 9.68765, 7.08622, 3.46158, 0.388465, 0.162491, -0.176071, 776.929, 324.982, -352.143, 1, -776.929, -334.792, 352.143
582, 8.44362, 9.77153, 6.08827, 542.794, 1782.74, -409.233, 1.08559e+06, 3.56548e+06, -818466, 1, -1.08559e+06, -3.56549e+06, 818466
583, 0.633575, 5.24793, 0.00754352, -0.0367081, 0.0069625, -0.106761, -73.4161, 13.925, -213.523, 1, 73.4161, -23.735, 213.523
584, 3.68008, 8.14604, 9.92834, -0.477069, 1.49996, 1.52523, -954.138, 2999.92, 3050.47, 1, 954.138, -3009.73, -3050.47
585, 3.28036, 5.48196, 6.69672, 0.585029, 0.649585, -0.141925, 1170.06, 1299.17, -283.849, 1, -1170.06, -1308.98, 283.849
586, 4.55178, 5.01374, 4.79485, 5.65717, 4.06048, 1.51759, 11314.3, 8120.97, 3035.17, 1, -11314.3, -8130.78, -3035.17
587, 3.88743, 5.1853, 1.67827, -27.6511, -23.3984, -14.9258, -55302.3, -46796.8, -29851.5, 1, 55302.3, 46787, 29851.5
588, 6.02585, 0.444231, 0.889261, 1.83008, 1.86291, 0.65916, 3660.15, 3725.82, 1318.32, 1, -3660.15, -3735.63, -1318.32
589, 5.20718, 5.27424, 9.99557, -0.0253665, -0.0931655, 0.158896, -50.7329, -186.331, 317.792, 1, 50.7329, 176.521, -317.792
590, 6.72362, 9.27242, 1.40225, 0.0795009, 0.221408, 0.206558, 159.002, 442.815, 413.116, 1, -159.002, -452.625, -413.116
591, 7.30763, 8.32255, 9.09601, 0.117935, -0.122796, -0.129471, 235.87, -245.592, -258.941, 1, -235.87, 235.782, 258.941
592, 2.77688, 0.540838, 7.48014, -3.79907, 0.743199, 6.76547, -7598.15, 1486.4, 13530.9, 1, 7598.15, -1496.21, -13530.9
593, 1.32936, 8.69716, 6.15469, 0.618511, 0.501834, 7.61453, 1237.02, 1003.67, 15229.1, 1, -1237.02, -1013.48, -15229.1
594, 6.95443, 9.12674, 1.91181, 0.0512604, 0.0356413, 0.222481, 102.521, 71.2826, 444.962, 1, -102.521, -81.0926, -444.962
595, 6.11794, 9.88309, 2.36889, 0.564315, -0.617834, -0.503713, 1128.63, -1235.67, -1007.43, 1, -1128.63, 1225.86, 1007.43
596, 4.17974, 9.49786, 5.72346, -5.42244, -5.55674, 21.0453, -10844.9, -11113.5, 42090.5, 1, 10844.9, 11103.7, -42090.5
597, 2.35365, 2.92364, 9.04816, 10.1635, 9.34451, -9.18329, 20327, 18689, -18366.6, 1, -20327, -18698.8, 18366.6
598, 1.18608, 5.61892, 5.81804, 0.199203, -0.194064, -0.126456, 398.407, -388.129, -252.912, 1, -398.407, 378.319, 252.912
599, 0.800394, 5.86978, 0.973314, -1.76486, 0.692951, -2.347, -3529.73, 1385.9, -4694, 1, 3529.73, -1395.71, 4694
600, 0.690913, 5.91363, 6.12645, 0.474593, 0.601035, 0.108096, 949.186, 1202.07, 216.192, 1, -949.186, -1211.88, -216.192
601, 1.31097, 1.15314, 7.45961, -2952.76, 2627.63, 3854.77, -5.90552e+06, 5.25526e+06, 7.70953e+06, 1, 5.90552e+06, -5.25527e+06, -7.70953e+06
602, 5.05685, 6.61968, 9.06972, -11.4683, 7.02463, -1.36657, -22936.7, 14049.3, -2733.14, 1, 22936.7, -14059.1, 2733.14
603, 9.58482, 7.38865, 9.29913, -0.268521, 63.6525, -35.8456, -537.042, 127305, -71691.2, 1, 537.042, -127315, 71691.2
604, 7.7519, 5.9269, 4.60715, -26.5074, 51.1821, -207.208, -53014.9, 102364, -414416, 1, 53014.9, -102374, 414416
605, 2.12522, 6.44988, 1.79337, 0.898374, 1.20562, -1.262, 1796.75, 2411.25, -2524, 1, -1796.75, -2421.06, 2524
606, 0.158299, 9.81007, 4.44181, -1.9276, -1.63914, 2.32905, -3855.2, -3278.28, 4658.1, 1, 3855.2, 3268.47, -4658.1
607, 8.19512, 5.84246, 5.89098, 2.72319, 12.3064, -2.373, 5446.39, 24612.7, -4746, 1, -5446.39, -24622.5, 4746
608, 3.77835, 8.37487, 9.04089, -0.497734, 0.0644896, 0.253626, -995.469, 128.979, 507.253, 1, 995.469, -138.789, -507.253
609, 1.35358, 9.73705, 0.187519, 90.5814, 51.302, -12.4041, 181163, 102604, -24808.2, 1, -181163, -102614, 24808.2
610, 0.600184, 7.44408, 1.89113, 198.004, 36.1043, 1067.33, 396009, 72208.7, 2.13467e+06, 1, -396009, -72218.5, -2.13467e+06
611, 1.80821, 8.6074, 1.29905, 137.535, 37.9023, 146.953, 275071, 75804.6, 293905, 1, -275071, -75814.4, -293905
612, 4.68351, 8.05135, 5.01692, -37.3841, 163.374, 206.16, -74768.3, 326748, 412321, 1, 74768.3, -326758, -412321
613, 5.76534, 6.32862, 6.32795, -2.028, -4.08764, -5.32214, -4056, -8175.28, -10644.3, 1, 4056, 8165.47, 10644.3
614, 4.69539, 4.43932, 9.44621, 2.18142, -4.44907, 2.45633, 4362.84, -8898.14, 4912.66, 1, -4362.84, 8888.33, -4912.66
615, 0.528039, 4.42291, 5.57684, -0.0608407, 0.193507, -0.137807, -121.681, 387.014, -275.613, 1, 121.681, -396.824, 275.613
616, 2.40469, 4.51578, 9.20328, 0.0127015, 0.139237, 0.00644472, 25.4031, 278.475, 12.8894, 1, -25.4031, -288.285, -12.8894
617, 9.82261, 6.00161, 1.95444, -4.17149, -1.65596, 7.99028, -8342.99, -3311.92, 15980.6, 1, 8342.99, 3302.11, -15980.6
618, 4.07272, 4.27367, 5.89497, 0.024112, -0.120219, 0.135805, 48.2239, -240.438, 271.61, 1, -48.2239, 230.628, -271.61
619, 5.09833, 2.1547, 1.26813, 0.275073, -0.234469, 0.246139, 550.147, -468.938, 492.279, 1, -550.147, 459.128, -492.279
620, 2.84555, 2.05195, 8.78717, 6.63, 5.71162, -33.2954, 13260, 11423.2, -66590.9, 1, -13260, -11433.1, 66590.9
621, 3.62495, 1.66431, 6.18128, 11.537, 35.3358, 11.8536, 23073.9, 70671.6, 23707.2, 1, -23073.9, -70681.4, -23707.2
622, 9.75697, 0.474591, 6.35212, 2.10159, 2.53291, 4.39546, 4203.17, 5065.81, 8790.92, 1, -4203.17, -5075.62, -8790.92
623, 1.25484, 8.51029, 2.30201, 0.410045, -0.464414, 0.263053, 820.089, -928.828, 526.105, 1, -820.089, 919.018, -526.105
624, 5.62869, 4.71316, 2.83161, 1.0848, -1.21888, 1.92316, 2169.6, -2437.76, 3846.33, 1, -2169.6, 2427.95, -3846.33
625, 6.50464, 2.32576, 1.55565, 0.475221, -2.19926, 2.31848, 950.442, -4398.52, 4636.96, 1, -950.442, 4388.71, -4636.96
626, 3.17935, 5.52174, 9.80222, -21.1145, -17.9447, 43.6385, -42228.9, -35889.4, 87276.9, 1, 42228.9, 35879.5, -87276.9
627, 8.49389, 9.56025, 6.16801, 961.876, -849.39, 540.65, 1.92375e+06, -1.69878e+06, 1.0813e+06, 1, -1.92375e+06, 1.69877e+06, -1.0813e+06
628, 1.61589, 7.09721, 7.93831, 5.91954, 0.46086, -0.14928, 11839.1, 921.72, -298.559, 1, -11839.1, -931.53, 298.559
629, 7.7902, 4.26063, 3.70081, 1.7115, -1.81263, 2.80302, 3423.01, -3625.26, 5606.03, 1, -3423.01, 3615.45, -5606.03
630, 4.16966, 1.21792, 4.36542, 6.00439, 16.7274, -19.0764, 12008.8, 33454.8, -38152.7, 1, -12008.8, -33464.6, 38152.7
631, 2.26443, 1.17829, 9.86417, 0.0211836, -0.0193626, 0.0216421, 42.3671, -38.7253, 43.2843, 1, -42.3671, 28.9153, -43.2843
632, 6.5992, 5.36231, 3.80513, 1.3951, 5.59923, 1.50731, 2790.2, 11198.5, 3014.63, 1, -2790.2, -11208.3, -3014.63
633, 4.28201, 0.188335, 8.83926, -1.80853, -7.69876, 1.92242, -3617.07, -15397.5, 3844.83, 1, 3617.07, 15387.7, -3844.83
634, 9.15748, 3.38476, 8.92291, -246.138, 68.9678, -314.597, -492276, 137936, -629194, 1, 492276, -137945, 629194
635, 2.90829, 6.29289, 9.67886, -0.408734, 0.967733, -0.0458703, -817.468, 1935.47, -91.7406, 1, 817.468, -1945.28, 91.7406
636, 7.35212, 3.75711, 0.468125, -139174, -104732, -79353.8, -2.78348e+08, -2.09464e+08, -1.58708e+08, 1, 2.78348e+08, 2.09464e+08, 1.58708e+08
637, 7.91859, 5.01322, 6.25293, 37.9693, 9.50388, -19.016, 75938.7, 19007.8, -38032.1, 1, -75938.7, -19017.6, 38032.1
638, 4.79756, 1.25259, 8.35074, 0.122606, 0.236313, -0.732058, 245.211, 472.627, -1464.12, 1, -245.211, -482.437, 1464.12
639, 9.29051, 7.9379, 2.6447, 2898.4, 9178.06, -9482.94, 5.7968e+06, 1.83561e+07, -1.89659e+07, 1, -5.7968e+06, -1.83561e+07, 1.89659e+07
640, 2.44965, 4.29893, 8.4018, 0.0677556, -0.137317, -0.0824185, 135.511, -274.635, -164.837, 1, -135.511, 264.825, 164.837
641, 7.08217, 2.23306, 7.58032, -2.7328, 8.82909, -1.13727, -5465.61, 17658.2, -2274.54, 1, 5465.61, -17668, 2274.54
642, 1.3932, 1.61589, 8.02675, 1.94743, 4.3856, 9.41742, 3894.85, 8771.2, 18834.8, 1, -3894.85, -8781.01, -18834.8
643, 7.15161, 8.26895, 4.64693, -8.19415, 2.56187, -2.83737, -16388.3, 5123.74, -5674.75, 1, 16388.3, -5133.55, 5674.75
644, 4.59307, 8.38997, 2.67607, 37.351, 187.766, -88.9247, 74701.9, 375532, -177849, 1, -74701.9, -375542, 177849
645, 2.91057, 3.90671, 3.51761, -1.03507, -0.460672, -1.10845, -2070.14, -921.344, -2216.9, 1, 2070.14, 911.534, 2216.9
646, 4.30813, 3.00564, 9.29808, -0.868738, -0.767293, -0.918478, -1737.48, -1534.59, -1836.96, 1, 1737.48, 1524.78, 1836.96
647, 6.49085, 0.313623, 6.75687, -0.0104735, -0.0187369, -0.0243187, -20.9471, -37.4738, -48.6373, 1, 20.9471, 27.6638, 48.6373
648, 8.32852, 9.16908, 7.67647, 0.113557, 0.101549, 0.240109, 227.113, 203.097, 480.217, 1, -227.113, -212.907, -480.217
649, 8.32949, 4.88008, 6.75387, 0.133454, -1.8853, 3.12875, 266.908, -3770.61, 6257.51, 1, -266.908, 3760.8, -6257.51
650, 4.35713, 2.99996, 0.990224, -2.81067, 7.9936, 6.87916, -5621.34, 15987.2, 13758.3, 1, 5621.34, -15997, -13758.3
651, 5.95459, 3.73979, 6.4811, 0.017913, -0.034686, -0.00886049, 35.8261, -69.3719, -17.721, 1, -35.8261, 59.5619, 17.721
652, 4.35612, 0.631692, 3.91156, 3.92934, 0.143673, 1.2054, 7858.68, 287.345, 2410.8, 1, -7858.68, -297.155, -2410.8
653, 4.38811, 3.83763, 1.1203, 0.140497, 0.230334, 0.0943565, 280.994, 460.668, 188.713, 1, -280.994, -470.478, -188.713
654, 0.00476215, 6.09288, 9.17455, 0.0418001, -0.0606693, 0.242349, 83.6002, -121.339, 484.699, 1, -83.6002, 111.529, -484.699
655, 2.57371, 4.21445, 6.48065, 0.105899, -4.21157, -1.42103, 211.798, -8423.14, -2842.05, 1, -211.798, 8413.33, 2842.05
656, 5.40088, 6.33916, 1.23265, 3.24611, -1.65263, -0.521049, 6492.23, -3305.27, -1042.1, 1, -6492.23, 3295.46, 1042.1
657, 7.96004, 0.450696, 5.97804, -15.1439, 7.33488, -13.2612, -30287.7, 14669.8, -26522.4, 1, 30287.7, -14679.6, 26522.4
658, 4.66801, 7.06499, 1.14596, 0.680443, -0.130113, 0.227287, 1360.89, -260.227, 454.574, 1, -1360.89, 250.417, -454.574
659, 2.25123, 2.74066, 9.66141, 7.49574, 3.82433, 10.3406, 14991.5, 7648.66, 20681.2, 1, -14991.5, -7658.47, -20681.2
660, 5.34042, 3.82892, 3.22773, -0.816367, 0.00233173, -0.410803, -1632.73, 4.66345, -821.607, 1, 1632.73, -14.4735, 821.607
661, 9.17213, 5.907, 0.753539, 553.164, -4001.95, -1514.38, 1.10633e+06, -8.00391e+06, -3.02875e+06, 1, -1.10633e+06, 8.0039e+06, 3.02875e+06
662, 2.71175, 6.42911, 7.42032, 2.13264, -5.81115, 4.49564, 4265.28, -11622.3, 8991.28, 1, -4265.28, 11612.5, -8991.28
663, 0.76826, 1.26661, 4.28631, 37.067, 6.08211, 2.93459, 74134, 12164.2, 5869.18, 1, -74134, -12174, -5869.18
664, 6.99961, 2.19752, 4.33242, 9533.34, -742.68, -21628.5, 1.90667e+07, -1.48536e+06, -4.3257e+07, 1, -1.90667e+07, 1.48535e+06, 4.3257e+07
665, 1.47822, 8.57101, 1.0492, -236.067, 61.5526, 17.079, -472133, 123105, 34158, 1, 472133, -123115, -34158
666, 4.59129, 4.3715, 8.19202, -0.588779, 0.200364, 0.571044, -1177.56, 400.728, 1142.09, 1, 1177.56, -410.538, -1142.09
667, 1.15931, 3.25499, 0.574225, 18.4718, -4.30178, -20.5728, 36943.6, -8603.56, -41145.6, 1, -36943.6, 8593.75, 41145.6
668, 1.14405, 5.83496, 4.64881, 19.3507, 9.10431, 78.7776, 38701.3, 18208.6, 157555, 1, -38701.3, -18218.4, -157555
669, 7.32793, 8.58815, 3.2863, -0.111593, 0.815885, -4.6255, -223.186, 1631.77, -9251.01, 1, 223.186, -1641.58, 9251.01
670, 8.04195, 8.35621, 7.07936, 0.625815, -9.43171, 6.62876, 1251.63, -18863.4, 13257.5, 1, -1251.63, 18853.6, -13257.5
671, 7.0532, 1.66074, 4.23661, 192.028, -755.135, -234.395, 384056, -1.51027e+06, -468791, 1, -384056, 1.51026e+06, 468791
672, 5.9427, 9.70672, 0.323393, -441.442, -135.792, 105.605, -882885, -271585, 211210, 1, 882885, 271575, -211210
673, 9.87801, 3.02183, 1.51581, 0.289703, 0.0541421, 0.0903362, 579.406, 108.284, 180.672, 1, -579.406, -118.094, -180.672
674, 0.523892, 1.25907, 8.58359, 0.0115599, 0.0744072, 0.170574, 23.1198, 148.814, 341.148, 1, -23.1198, -158.624, -341.148
675, 4.80521, 3.57855, 5.61574, 1.35474, -0.747451, -0.528568, 2709.49, -1494.9, -1057.14, 1, -2709.49, 1485.09, 1057.14
676, 6.79191, 0.686604, 8.37316, -7.87006, -8.88312, 2.15263, -15740.1, -17766.2, 4305.26, 1, 15740.1, 17756.4, -4305.26
677, 7.77251, 4.00494, 9.25915, 0.497938, -0.0535869, 0.988804, 995.877, -107.174, 1977.61, 1, -995.877, 97.3638, -1977.61
678, 4.05791, 0.28212, 7.17982, -33.6792, 9.27873, -10.5278, -67358.4, 18557.5, -21055.7, 1, 67358.4, -18567.3, 21055.7
679, 1.51632, 6.95436, 9.02783, 0.0929399, -0.201476, -0.235497, 185.88, -402.952, -470.995, 1, -185.88, 393.142, 470.995
680, 3.03748, 5.04992, 4.24995, -4.07062, 3.25424, -5.14421, -8141.23, 6508.48, -10288.4, 1, 8141.23, -6518.29, 10288.4
681, 4.8757, 7.85885, 4.58249, 4.69025, -20.1029, -39.1396, 9380.5, -40205.7, -78279.3, 1, -9380.5, 40195.9, 78279.3
682, 2.02016, 1.71769, 1.8477, -7.65874, 1.22224, 16.1542, -15317.5, 2444.47, 32308.4, 1, 15317.5, -2454.28, -32308.4
683, 6.01529, 5.97215, 2.8647, 0.270346, 0.111498, 1.1321, 540.692, 222.996, 2264.2, 1, -540.692, -232.806, -2264.2
684, 0.135677, 3.7371, 5.89466, 38.8069, -7.40678, 27.9809, 77613.9, -14813.6, 55961.8, 1, -77613.9, 14803.8, -55961.8
685, 5.23149, 8.74491, 9.10007, 1.41746, -0.898522, -0.817885, 2834.92, -1797.04, -1635.77, 1, -2834.92, 1787.23, 1635.77
686, 7.59132, 4.71586, 8.0116, -0.81911, 0.146557, -0.575296, -1638.22, 293.114, -1150.59, 1, 1638.22, -302.924, 1150.59
687, 7.95883, 1.02963, 7.5538, -9107.93, 3658, 5064.18, -1.82159e+07, 7.31601e+06, 1.01284e+07, 1, 1.82159e+07, -7.31602e+06, -1.01284e+07
688, 1.44445, 6.44251, 3.49079, 911.844, -55.3471, 284.375, 1.82369e+06, -110694, 568749, 1, -1.82369e+06, 110684, -568749
689, 9.38188, 2.6127, 4.27393, -2.76936, -4.20795, -0.767353, -5538.71, -8415.91, -1534.71, 1, 5538.71, 8406.1, 1534.71
690, 1.57723, 8.53006, 1.70907, -6.41896, -6.38213, 8.05647, -12837.9, -12764.3, 16112.9, 1, 12837.9, 12754.5, -16112.9
691, 7.11096, 9.5901, 9.70934, -2.02268, -0.708099, -0.490529, -4045.36, -1416.2, -981.057, 1, 4045.36, 1406.39, 981.057
692, 5.40256, 1.15944, 0.939049, -0.59696, 1.11543, 1.77991, -1193.92, 2230.87, 3559.82, 1, 1193.92, -2240.68, -3559.82
693, 4.53661, 3.61779, 2.74433, 0.632632, 1.80738, 1.66256, 1265.26, 3614.76, 3325.12, 1, -1265.26, -3624.57, -3325.12
694, 2.41839, 3.69318, 1.6923, -74.5755, -56.4125, -57.4915, -149151, -112825, -114983, 1, 149151, 112815, 114983
695, 4.36272, 2.50959, 0.778695, 8.0564, -6.45139, -1.55571, 16112.8, -12902.8, -3111.43, 1, -16112.8, 12893, 3111.43
696, 2.90828, 1.89867, 9.05866, 17.5103, -19.2751, 16.3154, 35020.5, -38550.2, 32630.7, 1, -35020.5, 38540.4, -32630.7
697, 8.40074, 3.59525, 5.91475, 7.04662, -0.948376, -9.82707, 14093.2, -1896.75, -19654.1, 1, -14093.2, 1886.94, 19654.1
698, 3.78031, 8.37757, 8.24336, 1.7085, 2.91354, -2.35003, 3417, 5827.08, -4700.06, 1, -3417, -5836.89, 4700.06
699, 5.41937, 1.27429, 9.60797, 27.8645, -24.6828, -21.7783, 55729, -49365.6, -43556.5, 1, -55729, 49355.8, 43556.5
700, 1.96511, 5.54325, 3.62728, 0.969811, 1.8356, -0.0801817, 1939.62, 3671.19, -160.363, 1, -1939.62, -3681, 160.363
701, 5.95056, 2.73528, 8.54101, -0.0312139, -0.407457, 0.0939062, -62.4278, -814.915, 187.812, 1, 62.4278, 805.105, -187.812
702, 7.47736, 1.30193, 1.81939, 0.276066, 0.0504757, 0.557241, 552.132, 100.951, 1114.48, 1, -552.132, -110.761, -1114.48
703, 1.74956, 5.77212, 9.49327, 6.86863, 4.45344, -4.72409, 13737.3, 8906.88, -9448.19, 1, -13737.3, -8916.69, 9448.19
704, 9.21417, 0.788122, 1.39219, -0.025611, 1.3898, 1.51701, -51.222, 2779.61, 3034.03, 1, 51.222, -2789.42, -3034.03
705, 4.53743, 7.2705, 8.57606, 1.35512, -1.32985, 0.531092, 2710.23, -2659.69, 1062.18, 1, -2710.23, 2649.88, -1062.18
706, 8.05799, 2.94028, 9.68035, -0.406894, 0.181268, -0.11368, -813.788, 362.536, -227.361, 1, 813.788, -372.346, 227.361
707, 8.22495, 7.90514, 3.61471, 2.83254, 3.74146, -0.665141, 5665.08, 7482.92, -1330.28, 1, -5665.08, -7492.73, 1330.28
708, 4.41821, 1.50951, 0.324933, -0.311166, -0.118773, 0.39132, -622.332, -237.546, 782.64, 1, 622.332, 227.736, -782.64
709, 2.44404, 6.52829, 1.16582, 60.4732, -64.5999, 38.4876, 120946, -129200, 76975.3, 1, -120946, 129190, -76975.3
710, 5.9472, 0.821666, 2.63348, 0.765191, 0.177404, -0.15791, 1530.38, 354.808, -315.82, 1, -1530.38, -364.618, 315.82
711, 7.63557, 1.73995, 0.997418, -0.549392, -0.268576, -0.553263, -1098.78, -537.153, -1106.53, 1, 1098.78, 527.343, 1106.53
712, 3.01402, 1.57711, 0.0100455, 0.00484306, 0.0359991, -0.0610762, 9.68612, 71.9981, -122.152, 1, -9.68612, -81.8081, 122.152
713, 7.55518, 5.82692, 0.408894, 1533.12, 1355.7, -341.285, 3.06624e+06, 2.7114e+06, -682570, 1, -3.06624e+06, -2.71141e+06, 682570
714, 3.9662, 9.28727, 7.34122, 86.255, -285.056, -171.071, 172510, -570112, -342142, 1, -172510, 570102, 342142
715, 5.26757, 8.76613, 4.64073, 1.0072, 1.33539, 0.0125584, 2014.4, 2670.77, 25.1168, 1, -2014.4, -2680.58, -25.1168
716, 8.90034, 3.37135, 9.32828, 1513.63, -537.31, 2306.77, 3.02726e+06, -1.07462e+06, 4.61355e+06, 1, -3.02726e+06, 1.07461e+06, -4.61355e+06
717, 8.34545, 9.34812, 9.65466, 6.78639, 4.49546, 23.1958, 13572.8, 8990.91, 46391.6, 1, -13572.8, -9000.72, -46391.6
718, 0.161963, 5.93447, 9.3904, -0.852725, -0.0623971, -1.27114, -1705.45, -124.794, -2542.29, 1, 1705.45, 114.984, 2542.29
719, 2.29888, 9.08509, 8.3729, 4.22018, 2.20369, -2.99182, 8440.36, 4407.39, -5983.64, 1, -8440.36, -4417.2, 5983.64
720, 7.84296, 8.04648, 8.92702, -0.0467231, 0.0780505, 0.0464328, -93.4462, 156.101, 92.8656, 1, 93.4462, -165.911, -92.8656
721, 4.99036, 9.53274, 3.92579, -0.0610922, 2.28358, -1.15879, -122.184, 4567.17, -2317.58, 1, 122.184, -4576.98, 2317.58
722, 8.81416, 5.12288, 4.61192, 0.924381, -0.515567, 0.060901, 1848.76, -1031.13, 121.802, 1, -1848.76, 1021.32, -121.802
723, 8.50935, 8.40939, 6.5094, 0.684357, -1.02252, -0.305664, 1368.71, -2045.05, -611.328, 1, -1368.71, 2035.24, 611.328
724, 9.71983, 3.28825, 4.51932, -2.90839, 1.15127, 0.869482, -5816.78, 2302.55, 1738.96, 1, 5816.78, -2312.36, -1738.96
725, 5.36882, 2.51218, 5.21573, 0.416946, 0.0132621, -0.088158, 833.892, 26.5243, -176.316, 1, -833.892, -36.3343, 176.316
726, 0.053111, 4.02779, 6.65875, -0.230048, 0.259459, 0.430628, -460.097, 518.919, 861.255, 1, 460.097, -528.729, -861.255
727, 0.737345, 0.986842, 1.00317, 0.063907, -0.0397792, -0.00528449, 127.814, -79.5583, -10.569, 1, -127.814, 69.7483, 10.569
728, 9.32521, 7.56298, 9.55345, 43.688, -24.289, -38.2348, 87376.1, -48578, -76469.6, 1, -87376.1, 48568.2, 76469.6
729, 5.00353, 0.306011, 1.35392, 0.188986, 0.032364, -0.0843317, 377.973, 64.7279, -168.663, 1, -377.973, -74.5379, 168.663
730, 8.41986, 6.07864, 3.67442, 13.7956, -2.12184, -13.9459, 27591.3, -4243.67, -27891.7, 1, -27591.3, 4233.86, 27891.7
731, 2.84729, 4.36395, 5.56705, -14.2565, -45.8965, -23.8844, -28512.9, -91793, -47768.9, 1, 28512.9, 91783.2, 47768.9
732, 2.28307, 0.0988588, 6.96236, -0.374738, -0.549184, 0.1722, -749.477, -1098.37, 344.4, 1, 749.477, 1088.56, -344.4
733, 0.504563, 2.28115, 6.82173, 32067, -13875.8, 11743.9, 6.4134e+07, -2.77516e+07, 2.34878e+07, 1, -6.4134e+07, 2.77516e+07, -2.34878e+07
734, 7.2159, 2.30924, 6.41854, 0.122582, 0.167929, -0.42145, 245.164, 335.858, -842.9, 1, -245.164, -345.668, 842.9
735, 1.66398, 2.50677, 1.68836, 25.953, -10.0972, 17.7062, 51906, -20194.5, 35412.4, 1, -51906, 20184.7, -35412.4
736, 9.13967, 9.379, 0.0498189, -70.7642, 0.0200605, -2.97413, -141528, 40.1209, -5948.25, 1, 141528, -49.9309, 5948.25
737, 9.68977, 0.176114, 2.58904, 0.022191, -0.00674857, 0.0161421, 44.382, -13.4971, 32.2842, 1, -44.382, 3.68714, -32.2842
738, 2.21612, 6.54547, 6.66938, -35.6784, -6.71192, -5.70278, -71356.7, -13423.8, -11405.6, 1, 71356.7, 13414, 11405.6
739, 6.25093, 0.915598, 8.35195, 1.15059, 1.06902, 1.20191, 2301.18, 2138.03, 2403.82, 1, -2301.18, -2147.84, -2403.82
740, 5.05758, 0.938154, 0.268381, -1.25638, -4.6849, -1.89536, -2512.76, -9369.79, -3790.72, 1, 2512.76, 9359.98, 3790.72
741, 1.27243, 2.67116, 1.61401, -16.5457, 8.09515, 17.3553, -33091.4, 16190.3, 34710.6, 1, 33091.4, -16200.1, -34710.6
742, 0.810884, 1.71981, 2.043, -1.96823, 0.26493, -2.56188, -3936.47, 529.86, -5123.75, 1, 3936.47, -539.67, 5123.75
743, 1.88947, 9.00807, 9.7257, -2.15675, 3.71832, 0.0104928, -4313.5, 7436.63, 20.9856, 1, 4313.5, -7446.44, -20.9856
744, 2.27813, 5.76681, 2.68322, 0.00589009, -0.111562, -0.037729, 11.7802, -223.124, -75.4579, 1, -11.7802, 213.314, 75.4579
745, 0.447156, 7.7328, 0.970643, -1.25099, -0.372969, -0.157279, -2501.98, -745.937, -314.558, 1, 2501.98, 736.127, 314.558
746, 3.67287, 3.42774, 4.30526, 6.37168, -16.6211, 5.13553, 12743.4, -33242.2, 10271.1, 1, -12743.4, 33232.4, -10271.1
747, 5.42126, 5.39191, 5.77869, 0.30026, 0.154648, -0.124663, 600.52, 309.296, -249.326, 1, -600.52, -319.106, 249.326
748, 3.72079, 8.02942, 7.25193, -11.8682, 3.81511, 9.961, -23736.3, 7630.22, 19922, 1, 23736.3, -7640.03, -19922
749, 5.53024, 8.49257, 0.918214, -3088.26, 6593.98, 5649.99, -6.17652e+06, 1.3188e+07, 1.13e+07, 1, 6.17652e+06, -1.3188e+07, -1.13e+07
750, 5.7026, 4.75615, 4.99626, 56.6214, -47.6206, -65.4473, 113243, -95241.2, -130895, 1, -113243, 95231.4, 130895
751, 6.74565, 1.17918, 9.04135, -0.0355169, -0.0549975, 0.202953, -71.0339, -109.995, 405.906, 1, 71.0339, 100.185, -405.906
752, 1.26403, 1.24418, 7.38257, 4630.19, -4692.73, -4315.68, 9.26037e+06, -9.38546e+06, -8.63136e+06, 1, -9.26037e+06, 9.38545e+06, 8.63136e+06
753, 1.05038, 0.984165, 4.88313, -3.63664, 4.0855, 1.84401, -7273.27, 8171.01, 3688.02, 1, 7273.27, -8180.82, -3688.02
754, 4.79954, 0.887241, 2.84536, -1.43037, -1.4447, -1.92297, -2860.75, -2889.39, -3845.95, 1, 2860.75, 2879.58, 3845.95
755, 8.92603, 1.91362, 1.43896, -0.433443, 0.999914, 0.668967, -866.886, 1999.83, 1337.93, 1, 866.886, -2009.64, -1337.93
756, 3.56928, 5.40753, 9.96571, -81.3635, 13.175, 8.32301, -162727, 26350, 16646, 1, 162727, -26359.8, -16646
757, 5.85454, 0.122329, 8.09524, -0.609152, 0.786999, -1.13764, -1218.3, 1574, -2275.28, 1, 1218.3, -1583.81, 2275.28
